resultId,raceId,date,driverId,constructorId,number,grid,track,position,positionTeNaNt,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
22251,905,5/25/2014,Raikkonen,Ferrari,7,6,Monaco,12,12,12,0,77,NaN,NaN,75,1,01:18.5,153.212,11
22252,905,5/25/2014,Kobauashi,Caterham,10,20,nurburgring,13,13,13,0,75,NaN,NaN,16,19,01:22.4,145.878,12
22253,905,5/25/2014,Chilton,Marussia,4,19,Indianapolis,14,14,14,0,75,NaN,NaN,69,7,01:20.6,149.22,13
22254,905,5/25/2014,Gutierrez,Sauber,21,17,Shanghai,NaN,R,15,0,59,NaN,NaN,41,15,01:21.1,148.177,3
22255,905,5/25/2014,Bottas,Williams,77,13,Spa,NaN,R,16,0,55,NaN,NaN,50,14,01:21.1,148.252,5
22256,905,5/25/2014,Vergne,Toro_Rosso,25,7,Montreal,NaN,R,17,0,50,NaN,NaN,35,13,01:21.1,148.292,5
22257,905,5/25/2014,Sutil,Sauber,99,18,Interlagos,NaN,R,18,0,23,NaN,NaN,23,17,01:21.8,147.062,3
22258,905,5/25/2014,Kvyat,Toro_Rosso,26,9,Silverstone,NaN,R,19,0,10,NaN,NaN,8,18,01:22.0,146.614,26
22259,905,5/25/2014,Vettel,Red_Bull,1,4,Catalunya,NaN,R,20,0,5,NaN,NaN,3,20,01:59.5,100.615,101
22260,905,5/25/2014,Perez,Force_India,11,10,Hockenhein,NaN,R,21,0,0,NaN,NaN,NaN,0,NaN,NaN,4
22261,905,5/25/2014,Maldonado,Lotus_F1,13,15,Singapore,NaN,W,22,0,0,NaN,NaN,NaN,0,NaN,NaN,54
22262,906,6/8/2014,Riccardo,Red_Bull,3,6,Monaco,1,1,1,25,70,39:12.8,5952830,68,4,01:18.6,199.638,1
22263,906,6/8/2014,Rosberg,Mercedes,6,1,Melbourn,2,2,2,18,70,4.236,5957066,33,7,01:18.9,199.028,1
22264,906,6/8/2014,Vettel,Red_Bull,1,3,Bahrain,3,3,3,15,70,5.247,5958077,48,10,01:19.2,198.299,1
22265,906,6/8/2014,Button,Mclaren,22,9,Silverstone,4,4,4,12,70,11.755,5964585,64,5,01:18.8,199.337,1
22266,906,6/8/2014,Hulkenberg,Force_India,27,11,Budapest,5,5,5,10,70,12.843,5965673,64,8,01:18.9,198.89,1
22267,906,6/8/2014,Alonso,Ferrari,14,7,Montreal,6,6,6,8,70,14.869,5967699,64,3,01:18.6,199.704,1
22268,906,6/8/2014,Bottas,Williams,77,4,Catalunya,7,7,7,6,70,23.578,5976408,52,11,01:19.3,197.924,1
22269,906,6/8/2014,Vergne,Toro_Rosso,25,8,France,8,8,8,4,70,28.026,5980856,56,12,01:19.4,197.73,1
22270,906,6/8/2014,Magnussen,Mclaren,20,12,Velencia,9,9,9,2,70,29.254,5982084,56,6,01:18.8,199.185,1
22271,906,6/8/2014,Raikkonen,Ferrari,7,10,Hockenhein,10,10,10,1,70,53.678,6006508,68,2,01:18.5,199.921,1
22272,906,6/8/2014,Perez,Force_India,11,13,Spa,11,11,11,0,69,NaN,NaN,63,13,01:19.5,197.501,4
22273,906,6/8/2014,Massa,Williams,19,5,Istanbul,12,12,12,0,69,NaN,NaN,58,1,01:18.5,199.984,4
22274,906,6/8/2014,Sutil,Sauber,99,16,Fuji,13,13,13,0,69,NaN,NaN,66,17,01:20.2,195.692,11
22275,906,6/8/2014,Gutierrez,Sauber,21,22,Suzuka,14,14,14,0,64,NaN,NaN,51,16,01:20.1,195.97,132
22276,906,6/8/2014,Grosjean,Lotus_F1,8,14,Monza,NaN,R,15,0,59,NaN,NaN,54,14,01:19.7,197.107,65
22277,906,6/8/2014,Kvyat,Toro_Rosso,26,15,Singapore,NaN,R,16,0,47,NaN,NaN,43,15,01:20.0,196.298,79
22278,906,6/8/2014,Hamilton,Mercedes,44,2,Sepang,NaN,R,17,0,46,NaN,NaN,24,9,01:18.9,198.875,23
22279,906,6/8/2014,Kobauashi,Caterham,10,21,Imola,NaN,R,18,0,23,NaN,NaN,20,19,01:23.1,188.856,22
22280,906,6/8/2014,Maldonado,Lotus_F1,13,17,Shanghai,NaN,R,19,0,21,NaN,NaN,21,18,01:21.5,192.6,131
22281,906,6/8/2014,Ericsson,Caterham,9,20,nurburgring,NaN,R,20,0,7,NaN,NaN,7,20,01:51.0,141.385,101
22282,906,6/8/2014,Chilton,Marussia,4,18,Interlagos,NaN,R,21,0,0,NaN,NaN,NaN,0,NaN,NaN,4
22283,906,6/8/2014,Bianchi,Marussia,17,19,Indianapolis,NaN,R,22,0,0,NaN,NaN,NaN,0,NaN,NaN,4
22284,907,6/22/2014,Rosberg,Mercedes,6,3,Bahrain,1,1,1,25,71,27:55.0,5274976,50,6,01:12.6,214.518,1
22285,907,6/22/2014,Hamilton,Mercedes,44,9,Silverstone,2,2,2,18,71,1.932,5276908,41,2,01:12.2,215.65,1
22286,907,6/22/2014,Bottas,Williams,77,2,Sepang,3,3,3,15,71,8.172,5283148,63,3,01:12.6,214.568,1
22287,907,6/22/2014,Massa,Williams,19,1,Melbourn,4,4,4,12,71,17.358,5292334,63,4,01:12.6,214.553,1
22288,907,6/22/2014,Alonso,Ferrari,14,4,Catalunya,5,5,5,10,71,18.553,5293529,58,5,01:12.6,214.527,1
22289,907,6/22/2014,Perez,Force_India,11,15,Singapore,6,6,6,8,71,28.546,5303522,59,1,01:12.1,215.874,1
22290,907,6/22/2014,Magnussen,Mclaren,20,6,Monaco,7,7,7,6,71,32.031,5307007,53,7,01:12.7,214.081,1
22291,907,6/22/2014,Riccardo,Red_Bull,3,5,Istanbul,8,8,8,4,71,43.522,5318498,55,10,01:13.1,213.161,1
22292,907,6/22/2014,Hulkenberg,Force_India,27,10,Hockenhein,9,9,9,2,71,44.137,5319113,60,11,01:13.2,212.882,1
22293,907,6/22/2014,Raikkonen,Ferrari,7,8,France,10,10,10,1,71,47.777,5322753,55,9,01:12.9,213.676,1
22294,907,6/22/2014,Button,Mclaren,22,11,Budapest,11,11,11,0,71,50.966,5325942,60,8,01:12.9,213.752,1
22295,907,6/22/2014,Maldonado,Lotus_F1,13,13,Spa,12,12,12,0,70,NaN,NaN,64,12,01:13.2,212.791,11
22296,907,6/22/2014,Sutil,Sauber,99,16,Fuji,13,13,13,0,70,NaN,NaN,59,14,01:13.7,211.284,11
22297,907,6/22/2014,Grosjean,Lotus_F1,8,22,Suzuka,14,14,14,0,70,NaN,NaN,42,15,01:14.0,210.587,11
22298,907,6/22/2014,Bianchi,Marussia,17,18,Interlagos,15,15,15,0,69,NaN,NaN,65,19,01:14.5,209.108,12
22299,907,6/22/2014,Kobauashi,Caterham,10,19,Indianapolis,16,16,16,0,69,NaN,NaN,40,22,01:15.3,206.892,12
22300,907,6/22/2014,Chilton,Marussia,4,21,Imola,17,17,17,0,69,NaN,NaN,40,21,01:14.8,208.072,12
22301,907,6/22/2014,Ericsson,Caterham,9,20,nurburgring,18,18,18,0,69,NaN,NaN,33,20,01:14.7,208.56,12
22302,907,6/22/2014,Gutierrez,Sauber,21,17,Shanghai,19,19,19,0,69,NaN,NaN,53,16,01:14.0,210.351,12
22303,907,6/22/2014,Vergne,Toro_Rosso,25,14,Monza,NaN,R,20,0,59,NaN,NaN,55,13,01:13.3,212.414,23
22304,907,6/22/2014,Vettel,Red_Bull,1,12,Velencia,NaN,R,21,0,34,NaN,NaN,30,17,01:14.3,209.734,10
22305,907,6/22/2014,Kvyat,Toro_Rosso,26,7,Montreal,NaN,R,22,0,24,NaN,NaN,23,18,01:14.3,209.514,22
22306,908,7/6/2014,Hamilton,Mercedes,44,6,Monaco,1,1,1,25,52,26:52.1,8812094,26,1,01:37.2,218.239,1
22307,908,7/6/2014,Bottas,Williams,77,14,Monza,2,2,2,18,52,30.135,8842229,34,4,01:38.3,215.822,1
22308,908,7/6/2014,Riccardo,Red_Bull,3,8,France,3,3,3,15,52,46.495,8858589,34,7,01:38.5,215.395,1
22309,908,7/6/2014,Button,Mclaren,22,3,Bahrain,4,4,4,12,52,47.39,8859484,52,5,01:38.3,215.778,1
22310,908,7/6/2014,Vettel,Red_Bull,1,2,Sepang,5,5,5,10,52,53.864,8865958,52,2,01:37.5,217.556,1
22311,908,7/6/2014,Alonso,Ferrari,14,16,Fuji,6,6,6,8,52,59.946,8872040,52,8,01:38.6,215.115,1
22312,908,7/6/2014,Magnussen,Mclaren,20,5,Istanbul,7,7,7,6,52,+1:02.563,8874657,32,10,01:38.7,214.919,1
22313,908,7/6/2014,Hulkenberg,Force_India,27,4,Catalunya,8,8,8,4,52,+1:28.692,8900786,52,9,01:38.6,215.032,1
22314,908,7/6/2014,Kvyat,Toro_Rosso,26,9,Silverstone,9,9,9,2,52,+1:29.340,8901434,45,6,01:38.4,215.509,1
22315,908,7/6/2014,Vergne,Toro_Rosso,25,10,Hockenhein,10,10,10,1,51,NaN,NaN,44,13,01:39.3,213.654,11
22316,908,7/6/2014,Perez,Force_India,11,7,Montreal,11,11,11,0,51,NaN,NaN,41,11,01:38.7,214.834,11
22317,908,7/6/2014,Grosjean,Lotus_F1,8,11,Budapest,12,12,12,0,51,NaN,NaN,48,12,01:38.9,214.393,11
22318,908,7/6/2014,Sutil,Sauber,99,13,Spa,13,13,13,0,51,NaN,NaN,34,15,01:40.0,211.989,11
22319,908,7/6/2014,Bianchi,Marussia,17,12,Velencia,14,14,14,0,51,NaN,NaN,51,14,01:40.0,212.158,11
22320,908,7/6/2014,Kobauashi,Caterham,10,22,Suzuka,15,15,15,0,50,NaN,NaN,31,18,01:41.5,209.02,12
22321,908,7/6/2014,Chilton,Marussia,4,17,Shanghai,16,16,16,0,50,NaN,NaN,50,17,01:40.4,211.233,12
22322,908,7/6/2014,Maldonado,Lotus_F1,13,20,nurburgring,17,17,17,0,49,NaN,NaN,48,16,01:40.3,211.412,13
22323,908,7/6/2014,Rosberg,Mercedes,6,1,Melbourn,NaN,R,18,0,28,NaN,NaN,26,3,01:38.1,216.203,6
22324,908,7/6/2014,Ericsson,Caterham,9,21,Imola,NaN,R,19,0,11,NaN,NaN,7,20,01:44.3,203.295,22
22325,908,7/6/2014,Gutierrez,Sauber,21,19,Indianapolis,NaN,R,20,0,9,NaN,NaN,7,19,01:42.6,206.77,4
22326,908,7/6/2014,Massa,Williams,19,15,Singapore,NaN,R,21,0,0,NaN,NaN,NaN,0,NaN,NaN,4
22327,908,7/6/2014,Raikkonen,Ferrari,7,18,Interlagos,NaN,R,22,0,0,NaN,NaN,NaN,0,NaN,NaN,4
22328,909,7/20/2014,Rosberg,Mercedes,6,1,Melbourn,1,1,1,25,67,33:42.9,5622914,67,6,01:21.3,202.543,1
22329,909,7/20/2014,Bottas,Williams,77,2,Sepang,2,2,2,18,67,20.789,5643703,45,9,01:21.5,202.056,1
22330,909,7/20/2014,Hamilton,Mercedes,44,20,nurburgring,3,3,3,15,67,22.53,5645444,53,1,01:19.9,206.066,1
22331,909,7/20/2014,Vettel,Red_Bull,1,6,Monaco,4,4,4,12,67,44.014,5666928,39,10,01:21.5,201.93,1
22332,909,7/20/2014,Alonso,Ferrari,14,7,Montreal,5,5,5,10,67,52.467,5675381,57,3,01:20.5,204.429,1
22333,909,7/20/2014,Riccardo,Red_Bull,3,5,Istanbul,6,6,6,8,67,52.549,5675463,53,5,01:20.8,203.676,1
22334,909,7/20/2014,Hulkenberg,Force_India,27,9,Silverstone,7,7,7,6,67,+1:04.178,5687092,44,13,01:22.1,200.57,1
22335,909,7/20/2014,Button,Mclaren,22,11,Budapest,8,8,8,4,67,+1:24.711,5707625,64,8,01:21.3,202.424,1
22336,909,7/20/2014,Magnussen,Mclaren,20,4,Catalunya,9,9,9,2,66,NaN,NaN,56,2,01:20.2,205.255,11
22337,909,7/20/2014,Perez,Force_India,11,10,Hockenhein,10,10,10,1,66,NaN,NaN,54,4,01:20.8,203.913,11
22338,909,7/20/2014,Raikkonen,Ferrari,7,12,Velencia,11,11,11,0,66,NaN,NaN,55,7,01:21.3,202.444,11
22339,909,7/20/2014,Maldonado,Lotus_F1,13,18,Interlagos,12,12,12,0,66,NaN,NaN,41,15,01:22.3,200.065,11
22340,909,7/20/2014,Vergne,Toro_Rosso,25,13,Spa,13,13,13,0,66,NaN,NaN,58,11,01:21.9,201.113,11
22341,909,7/20/2014,Gutierrez,Sauber,21,16,Fuji,14,14,14,0,66,NaN,NaN,61,12,01:22.0,200.79,11
22342,909,7/20/2014,Bianchi,Marussia,17,17,Shanghai,15,15,15,0,66,NaN,NaN,57,16,01:22.5,199.539,11
22343,909,7/20/2014,Kobauashi,Caterham,10,19,Indianapolis,16,16,16,0,65,NaN,NaN,50,18,01:22.9,198.711,12
22344,909,7/20/2014,Chilton,Marussia,4,21,Imola,17,17,17,0,65,NaN,NaN,50,19,01:23.0,198.306,12
22345,909,7/20/2014,Ericsson,Caterham,9,22,Suzuka,18,18,18,0,65,NaN,NaN,49,20,01:23.2,197.842,12
22346,909,7/20/2014,Sutil,Sauber,99,15,Singapore,NaN,R,19,0,47,NaN,NaN,41,17,01:22.5,199.522,23
22347,909,7/20/2014,Kvyat,Toro_Rosso,26,8,France,NaN,R,20,0,44,NaN,NaN,34,14,01:22.2,200.372,44
22348,909,7/20/2014,Grosjean,Lotus_F1,8,14,Monza,NaN,R,21,0,26,NaN,NaN,26,21,01:24.1,195.709,47
22349,909,7/20/2014,Massa,Williams,19,3,Bahrain,NaN,R,22,0,0,NaN,NaN,NaN,0,NaN,NaN,4
22350,910,7/27/2014,Riccardo,Red_Bull,3,4,Catalunya,1,1,1,25,70,53:05.1,6785058,58,2,01:26.6,182.103,1
22351,910,7/27/2014,Alonso,Ferrari,14,5,Istanbul,2,2,2,18,70,5.225,6790283,40,5,01:27.4,180.413,1
22352,910,7/27/2014,Hamilton,Mercedes,44,22,Suzuka,3,3,3,15,70,5.857,6790915,36,4,01:27.4,180.494,1
22353,910,7/27/2014,Rosberg,Mercedes,6,1,Melbourn,4,4,4,12,70,6.361,6791419,64,1,01:25.7,183.981,1
22354,910,7/27/2014,Massa,Williams,19,6,Monaco,5,5,5,10,70,29.841,6814899,51,7,01:28.2,178.757,1
22355,910,7/27/2014,Raikkonen,Ferrari,7,16,Fuji,6,6,6,8,70,31.491,6816549,47,6,01:28.0,179.257,1
22356,910,7/27/2014,Vettel,Red_Bull,1,2,Sepang,7,7,7,6,70,40.964,6826022,52,9,01:28.7,177.716,1
22357,910,7/27/2014,Bottas,Williams,77,3,Bahrain,8,8,8,4,70,41.344,6826402,63,3,01:26.9,181.595,1
22358,910,7/27/2014,Vergne,Toro_Rosso,25,8,France,9,9,9,2,70,58.527,6843585,31,11,01:29.1,176.97,1
22359,910,7/27/2014,Button,Mclaren,22,7,Montreal,10,10,10,1,70,+1:07.280,6852338,50,13,01:29.2,176.898,1
22360,910,7/27/2014,Sutil,Sauber,99,11,Budapest,11,11,11,0,70,+1:08.169,6853227,41,8,01:28.7,177.8,1
22361,910,7/27/2014,Magnussen,Mclaren,20,21,Imola,12,12,12,0,70,+1:18.465,6863523,41,10,01:28.9,177.442,1
22362,910,7/27/2014,Maldonado,Lotus_F1,13,20,nurburgring,13,13,13,0,70,+1:24.024,6869082,45,12,01:29.1,176.954,1
22363,910,7/27/2014,Kvyat,Toro_Rosso,26,10,Hockenhein,14,14,14,0,69,NaN,NaN,51,14,01:29.4,176.414,11
22364,910,7/27/2014,Bianchi,Marussia,17,15,Singapore,15,15,15,0,69,NaN,NaN,49,16,01:29.9,175.468,11
22365,910,7/27/2014,Chilton,Marussia,4,18,Interlagos,16,16,16,0,69,NaN,NaN,47,15,01:29.5,176.22,11
22366,910,7/27/2014,Gutierrez,Sauber,21,13,Spa,NaN,R,17,0,33,NaN,NaN,29,18,01:30.5,174.3,31
22367,910,7/27/2014,Kobauashi,Caterham,10,17,Shanghai,NaN,R,18,0,26,NaN,NaN,21,19,01:32.9,169.791,31
22368,910,7/27/2014,Perez,Force_India,11,12,Velencia,NaN,R,19,0,23,NaN,NaN,21,17,01:30.3,174.696,3
22369,910,7/27/2014,Hulkenberg,Force_India,27,9,Silverstone,NaN,R,20,0,16,NaN,NaN,14,20,01:41.2,155.921,3
22370,910,7/27/2014,Grosjean,Lotus_F1,8,14,Monza,NaN,R,21,0,11,NaN,NaN,7,21,01:46.3,148.352,3
22371,910,7/27/2014,Ericsson,Caterham,9,19,Indianapolis,NaN,R,22,0,8,NaN,NaN,6,22,01:48.5,145.415,3
22373,911,8/24/2014,Riccardo,Red_Bull,3,5,Istanbul,1,1,1,25,44,24:36.6,5076556,44,6,01:53.0,223.187,1
22374,911,8/24/2014,Rosberg,Mercedes,6,1,Melbourn,2,2,2,18,44,3.383,5079939,36,1,01:50.5,228.161,1
22375,911,8/24/2014,Bottas,Williams,77,6,Monaco,3,3,3,15,44,28.032,5104588,40,4,01:52.7,223.698,1
22376,911,8/24/2014,Raikkonen,Ferrari,7,8,France,4,4,4,12,44,36.815,5113371,39,13,01:54.1,221.004,1
22377,911,8/24/2014,Vettel,Red_Bull,1,3,Bahrain,5,5,5,10,44,52.196,5128752,36,5,01:53.0,223.229,1
22378,911,8/24/2014,Button,Mclaren,22,10,Hockenhein,6,6,6,8,44,54.58,5131136,38,8,01:53.5,222.186,1
22379,911,8/24/2014,Alonso,Ferrari,14,4,Catalunya,7,7,7,6,44,+1:01.162,5137718,29,11,01:53.9,221.413,1
22380,911,8/24/2014,Perez,Force_India,11,13,Spa,8,8,8,4,44,+1:04.293,5140849,28,16,01:54.5,220.151,1
22381,911,8/24/2014,Kvyat,Toro_Rosso,26,11,Budapest,9,9,9,2,44,+1:05.347,5141903,26,14,01:54.2,220.87,1
22382,911,8/24/2014,Hulkenberg,Force_India,27,18,Interlagos,10,10,10,1,44,+1:05.697,5142253,40,9,01:53.6,221.934,1
22383,911,8/24/2014,Vergne,Toro_Rosso,25,12,Velencia,11,11,11,0,44,+1:11.920,5148476,31,7,01:53.3,222.592,1
22384,911,8/24/2014,Magnussen,Mclaren,20,7,Montreal,12,12,12,0,44,+1:14.262,5150818,28,15,01:54.2,220.785,1
22385,911,8/24/2014,Massa,Williams,19,9,Silverstone,13,13,13,0,44,+1:15.975,5152531,37,3,01:52.5,224.104,1
22386,911,8/24/2014,Sutil,Sauber,99,14,Monza,14,14,14,0,44,+1:22.447,5159003,36,2,01:52.4,224.301,1
22387,911,8/24/2014,Gutierrez,Sauber,21,20,nurburgring,15,15,15,0,44,+1:30.825,5167381,32,12,01:54.0,221.178,1
22388,911,8/24/2014,Chilton,Marussia,4,19,Indianapolis,16,16,16,0,43,NaN,NaN,31,17,01:55.2,218.785,11
22389,911,8/24/2014,Ericsson,Caterham,9,22,Suzuka,17,17,17,0,43,NaN,NaN,26,19,01:55.9,217.553,11
22390,911,8/24/2014,Bianchi,Marussia,17,16,Fuji,18,18,18,0,39,NaN,NaN,32,20,01:56.3,216.717,6
22391,911,8/24/2014,Hamilton,Mercedes,44,2,Sepang,NaN,R,19,0,38,NaN,NaN,33,10,01:53.7,221.748,31
22392,911,8/24/2014,Grosjean,Lotus_F1,8,15,Singapore,NaN,R,20,0,33,NaN,NaN,21,18,01:55.6,218.025,31
22393,911,8/24/2014,Maldonado,Lotus_F1,13,17,Shanghai,NaN,R,21,0,1,NaN,NaN,NaN,0,NaN,NaN,26
22394,911,8/24/2014,Lotterer,Caterham,45,21,Imola,NaN,R,22,0,1,NaN,NaN,NaN,0,NaN,NaN,131
22395,912,8/24/2014,Hamilton,Mercedes,44,1,Melbourn,1,1,1,25,53,19:10.2,4750236,29,1,01:28.0,236.975,1
22396,912,8/24/2014,Rosberg,Mercedes,6,2,Sepang,2,2,2,18,53,3.175,4753411,51,2,01:28.2,236.432,1
22397,912,8/24/2014,Massa,Williams,19,4,Catalunya,3,3,3,15,53,25.026,4775262,46,3,01:28.3,236.068,1
22398,912,8/24/2014,Bottas,Williams,77,3,Bahrain,4,4,4,12,53,40.786,4791022,50,5,01:28.6,235.49,1
22399,912,8/24/2014,Riccardo,Red_Bull,3,9,Silverstone,5,5,5,10,53,50.309,4800545,53,6,01:28.6,235.413,1
22400,912,8/24/2014,Vettel,Red_Bull,1,8,France,6,6,6,8,53,59.965,4810201,34,10,01:29.1,233.952,1
22401,912,8/24/2014,Perez,Force_India,11,10,Hockenhein,7,7,7,6,53,+1:02.518,4812754,35,8,01:29.1,234.042,1
22402,912,8/24/2014,Button,Mclaren,22,6,Monaco,8,8,8,4,53,+1:03.063,4813299,35,11,01:29.2,233.68,1
22403,912,8/24/2014,Raikkonen,Ferrari,7,11,Budapest,9,9,9,2,53,+1:03.535,4813771,43,7,01:28.9,234.476,1
22404,912,8/24/2014,Magnussen,Mclaren,20,5,Istanbul,10,10,10,1,53,+1:06.171,4816407,34,12,01:29.3,233.58,1
22405,912,8/24/2014,Kvyat,Toro_Rosso,26,21,Imola,11,11,11,0,53,+1:11.184,4821420,51,4,01:28.5,235.684,1
22406,912,8/24/2014,Hulkenberg,Force_India,27,13,Spa,12,12,12,0,53,+1:12.606,4822842,35,13,01:29.4,233.363,1
22407,912,8/24/2014,Vergne,Toro_Rosso,25,12,Velencia,13,13,13,0,53,+1:13.093,4823329,39,9,01:29.1,234.005,1
22408,912,8/24/2014,Maldonado,Lotus_F1,13,16,Fuji,14,14,14,0,52,NaN,NaN,32,17,01:29.9,232.091,11
22409,912,8/24/2014,Sutil,Sauber,99,14,Monza,15,15,15,0,52,NaN,NaN,46,14,01:29.4,233.34,11
22410,912,8/24/2014,Grosjean,Lotus_F1,8,17,Shanghai,16,16,16,0,52,NaN,NaN,38,18,01:30.1,231.506,11
22411,912,8/24/2014,Kobauashi,Caterham,10,18,Interlagos,17,17,17,0,52,NaN,NaN,35,21,01:30.8,229.784,11
22412,912,8/24/2014,Bianchi,Marussia,17,19,Indianapolis,18,18,18,0,52,NaN,NaN,51,20,01:30.5,230.386,11
22413,912,8/24/2014,Gutierrez,Sauber,21,15,Singapore,19,19,19,0,51,NaN,NaN,40,15,01:29.4,233.147,12
22414,912,8/24/2014,Ericsson,Caterham,9,22,Suzuka,20,20,20,0,51,NaN,NaN,47,19,01:30.3,231.001,12
22415,912,8/24/2014,Alonso,Ferrari,14,7,Montreal,NaN,R,21,0,28,NaN,NaN,23,16,01:29.7,232.546,5
22416,912,8/24/2014,Chilton,Marussia,4,20,nurburgring,NaN,R,22,0,5,NaN,NaN,5,22,01:32.6,225.289,3
22417,913,8/24/2014,Hamilton,Mercedes,44,1,Melbourn,1,1,1,25,60,00:04.8,7204795,39,1,01:50.4,165.137,1
22418,913,8/24/2014,Vettel,Red_Bull,1,4,Catalunya,2,2,2,18,60,13.534,7218329,27,8,01:52.5,162.052,1
22419,913,8/24/2014,Riccardo,Red_Bull,3,3,Bahrain,3,3,3,15,60,14.273,7219068,30,9,01:52.6,161.98,1
22420,913,8/24/2014,Alonso,Ferrari,14,5,Istanbul,4,4,4,12,60,15.389,7220184,27,6,01:52.1,162.636,1
22421,913,8/24/2014,Massa,Williams,19,6,Monaco,5,5,5,10,60,42.161,7246956,27,13,01:53.3,160.959,1
22422,913,8/24/2014,Vergne,Toro_Rosso,25,12,Velencia,6,6,6,8,60,56.801,7261596,48,4,01:51.9,162.895,1
22423,913,8/24/2014,Perez,Force_India,11,15,Singapore,7,7,7,6,60,59.038,7263833,46,5,01:52.0,162.793,1
22424,913,8/24/2014,Raikkonen,Ferrari,7,7,Montreal,8,8,8,4,60,+1:00.641,7265436,28,11,01:52.9,161.545,1
22425,913,8/24/2014,Hulkenberg,Force_India,27,13,Spa,9,9,9,2,60,+1:01.661,7266456,27,10,01:52.8,161.703,1
22426,913,8/24/2014,Magnussen,Mclaren,20,9,Silverstone,10,10,10,1,60,+1:02.230,7267025,48,2,01:51.6,163.33,1
22427,913,8/24/2014,Bottas,Williams,77,8,France,11,11,11,0,60,+1:05.065,7269860,25,7,01:52.5,162.058,1
22428,913,8/24/2014,Maldonado,Lotus_F1,13,18,Interlagos,12,12,12,0,60,+1:06.915,7271710,26,12,01:53.2,161.059,1
22429,913,8/24/2014,Grosjean,Lotus_F1,8,16,Fuji,13,13,13,0,60,+1:08.029,7272824,25,15,01:53.5,160.591,1
22430,913,8/24/2014,Kvyat,Toro_Rosso,26,10,Hockenhein,14,14,14,0,60,+1:12.008,7276803,45,3,01:51.8,163.151,1
22431,913,8/24/2014,Ericsson,Caterham,9,22,Suzuka,15,15,15,0,60,+1:34.188,7298983,14,19,01:55.4,157.985,1
22432,913,8/24/2014,Bianchi,Marussia,17,19,Indianapolis,16,16,16,0,60,+1:34.543,7299338,47,14,01:53.5,160.598,1
22433,913,8/24/2014,Chilton,Marussia,4,21,Imola,17,17,17,0,59,NaN,NaN,43,17,01:53.8,160.218,11
22434,913,8/24/2014,Button,Mclaren,22,11,Budapest,NaN,R,18,0,52,NaN,NaN,16,16,01:53.7,160.359,31
22435,913,8/24/2014,Sutil,Sauber,99,17,Shanghai,NaN,R,19,0,40,NaN,NaN,10,18,01:53.9,160.02,34
22436,913,8/24/2014,Gutierrez,Sauber,21,14,Monza,NaN,R,20,0,17,NaN,NaN,6,20,01:55.7,157.619,10
22437,913,8/24/2014,Rosberg,Mercedes,6,2,Sepang,NaN,R,21,0,13,NaN,NaN,5,21,01:56.8,156.154,10
22438,913,8/24/2014,Kobauashi,Caterham,10,20,nurburgring,NaN,W,22,0,0,NaN,NaN,NaN,0,NaN,NaN,131
22439,914,9/21/2014,Hamilton,Mercedes,44,2,Sepang,1,1,1,25,44,51:43.0,6703021,39,1,01:51.6,187.322,1
22440,914,9/21/2014,Rosberg,Mercedes,6,1,Melbourn,2,2,2,18,44,9.18,6712201,15,6,01:52.6,185.739,1
22441,914,9/21/2014,Vettel,Red_Bull,1,9,Silverstone,3,3,3,15,44,29.122,6732143,32,3,01:51.9,186.795,1
22442,914,9/21/2014,Riccardo,Red_Bull,3,6,Monaco,4,4,4,12,44,38.818,6741839,38,4,01:52.2,186.269,1
22443,914,9/21/2014,Button,Mclaren,22,8,France,5,5,5,10,44,+1:07.550,6770571,33,2,01:51.7,187.119,1
22444,914,9/21/2014,Bottas,Williams,77,3,Bahrain,6,6,6,8,44,+1:53.773,6816794,41,13,01:54.1,183.213,1
22445,914,9/21/2014,Massa,Williams,19,4,Catalunya,7,7,7,6,44,+1:55.126,6818147,39,8,01:53.5,184.267,1
22446,914,9/21/2014,Hulkenberg,Force_India,27,13,Spa,8,8,8,4,44,+1:55.948,6818969,28,7,01:52.8,185.306,1
22447,914,9/21/2014,Vergne,Toro_Rosso,25,20,nurburgring,9,9,9,2,44,+2:07.638,6830659,35,11,01:53.6,184.086,1
22448,914,9/21/2014,Perez,Force_India,11,11,Budapest,10,10,10,1,43,NaN,NaN,27,10,01:53.6,184.095,11
22449,914,9/21/2014,Kvyat,Toro_Rosso,26,12,Velencia,11,11,11,0,43,NaN,NaN,25,12,01:54.0,183.345,11
22450,914,9/21/2014,Raikkonen,Ferrari,7,10,Hockenhein,12,12,12,0,43,NaN,NaN,36,5,01:52.4,185.946,11
22451,914,9/21/2014,Gutierrez,Sauber,21,15,Singapore,13,13,13,0,43,NaN,NaN,40,17,01:55.4,181.198,11
22452,914,9/21/2014,Magnussen,Mclaren,20,7,Montreal,14,14,14,0,43,NaN,NaN,38,9,01:53.5,184.17,11
22453,914,9/21/2014,Grosjean,Lotus_F1,8,16,Fuji,15,15,15,0,43,NaN,NaN,28,16,01:55.3,181.308,11
22454,914,9/21/2014,Maldonado,Lotus_F1,13,22,Suzuka,16,16,16,0,43,NaN,NaN,26,15,01:54.7,182.256,11
22455,914,9/21/2014,Ericsson,Caterham,9,17,Shanghai,17,17,17,0,43,NaN,NaN,27,14,01:54.7,182.309,11
